,article_id,tweet_id,tweet_body,post_timestamp,post_location,conversation_id,retweet_count,reply_count,like_count,quote_count,user_id,user_timestamp,user_nickname,username,user_location,user_followers,user_following,user_tweet_count,user_listed_count
74462,1726,1509681324776329222,"No, there's no 7.5 hour gap here. No key bumps, either. The new MeidasTouch Podcast with former federal prosecutor Daniel Goldman is about to begin.

Click here now to watch: https://t.co/MFo2pBbwsv https://t.co/bmlUl1ZfSl",2022-03-31T23:57:31.000Z,,1509681324776329222,59,6,211,3,1243560408025198593,2020-03-27T15:28:09.000Z,MeidasTouch.com,MeidasTouch,,774991,1528,66754,3082
74463,1726,1509681324776329222,"No, there's no 7.5 hour gap here. No key bumps, either. The new MeidasTouch Podcast with former federal prosecutor Daniel Goldman is about to begin.

Click here now to watch: https://t.co/MFo2pBbwsv https://t.co/bmlUl1ZfSl",2022-03-31T23:57:31.000Z,,1509681324776329222,59,6,211,3,1243560408025198593,2020-03-27T15:28:09.000Z,MeidasTouch.com,MeidasTouch,,775003,1528,66757,3079
74464,1726,1509681324776329222,"No, there's no 7.5 hour gap here. No key bumps, either. The new MeidasTouch Podcast with former federal prosecutor Daniel Goldman is about to begin.

Click here now to watch: https://t.co/MFo2pBbwsv https://t.co/bmlUl1ZfSl",2022-03-31T23:57:31.000Z,,1509681324776329222,59,6,211,3,1243560408025198593,2020-03-27T15:28:09.000Z,MeidasTouch.com,MeidasTouch,,775015,1528,66761,3079
74465,1726,1509681324776329222,"No, there's no 7.5 hour gap here. No key bumps, either. The new MeidasTouch Podcast with former federal prosecutor Daniel Goldman is about to begin.

Click here now to watch: https://t.co/MFo2pBbwsv https://t.co/bmlUl1ZfSl",2022-03-31T23:57:31.000Z,,1509681324776329222,59,6,211,3,1243560408025198593,2020-03-27T15:28:09.000Z,MeidasTouch.com,MeidasTouch,,775027,1528,66761,3079
74466,1726,1509681324776329222,"No, there's no 7.5 hour gap here. No key bumps, either. The new MeidasTouch Podcast with former federal prosecutor Daniel Goldman is about to begin.

Click here now to watch: https://t.co/MFo2pBbwsv https://t.co/bmlUl1ZfSl",2022-03-31T23:57:31.000Z,,1509681324776329222,59,6,211,3,1243560408025198593,2020-03-27T15:28:09.000Z,MeidasTouch.com,MeidasTouch,,775071,1528,66770,3080
74468,1726,1509681324776329222,"No, there's no 7.5 hour gap here. No key bumps, either. The new MeidasTouch Podcast with former federal prosecutor Daniel Goldman is about to begin.

Click here now to watch: https://t.co/MFo2pBbwsv https://t.co/bmlUl1ZfSl",2022-03-31T23:57:31.000Z,,1509681324776329222,59,6,211,3,1243560408025198593,2020-03-27T15:28:09.000Z,MeidasTouch.com,MeidasTouch,,775086,1530,66771,3081
74550,1726,1509681247362056194,@GovRonDeSantis Thank you so much @POTUS for making these funds available. Even though @GovRonDeSantis is putting his name on checks we know the payments come from federal COVID funds. https://t.co/tZsBq8yh5z,2022-03-31T23:57:12.000Z,,1509606624683515912,29,1,89,1,3444216560,2015-09-04T04:23:46.000Z,Brenda 🇺🇦 🌻,dollfinswimmer,"California, USA",8790,9595,18634,0
74554,1726,1509681247362056194,@GovRonDeSantis Thank you so much @POTUS for making these funds available. Even though @GovRonDeSantis is putting his name on checks we know the payments come from federal COVID funds. https://t.co/tZsBq8yh5z,2022-03-31T23:57:12.000Z,,1509606624683515912,29,1,89,1,3444216560,2015-09-04T04:23:46.000Z,Brenda 🇺🇦 🌻,dollfinswimmer,"California, USA",8790,9594,18634,0
74558,1726,1509681247362056194,@GovRonDeSantis Thank you so much @POTUS for making these funds available. Even though @GovRonDeSantis is putting his name on checks we know the payments come from federal COVID funds. https://t.co/tZsBq8yh5z,2022-03-31T23:57:12.000Z,,1509606624683515912,29,1,89,1,3444216560,2015-09-04T04:23:46.000Z,Brenda 🇺🇦 🌻,dollfinswimmer,"California, USA",8789,9594,18634,0
74803,1730,1509315236783923206,dropping ~subtle hints~ on my run that it’s EOQ and people should make small dollar contributions to their favorite federal dem candidates in Ohio ☺️ https://t.co/XlbntLV50y,2022-03-30T23:42:48.000Z,{'place_id': '3df0e3eb1e91170b'},1509315236783923206,6,2,138,3,797226884,2012-09-02T01:13:15.000Z,Leah Johnson,leahh_johnson,"Columbus, OH",1347,1924,8047,3
74930,1733,1509569262486237190,"After more than 34 years of service, Assistant Commissioner Jane MacLatchy will be retiring from the RCMP. A/Commr. MacLatchy has been the Commanding Officer of the #rcmpmb for 3 years. Her last day as Commanding Officer will be June 3, 2022. https://t.co/vgXOHF9kcY",2022-03-31T16:32:13.000Z,,1509569262486237190,7,8,62,1,1908383365,2013-09-26T15:57:45.000Z,RCMP Manitoba,rcmpmb,Canada,87238,43,8543,227
74938,1733,1509559588949045248,"@CawthornforNC Let's see. The the two most powerful North Carolina Republicans in the state legislature, Senate leader Phil Berger and House speaker Tim Moore are headlining a fundraiser for state Sen. Chuck Edwards. Retiring Sen. Richard Burr said, ""On any given day, he's an embarrassment.""",2022-03-31T15:53:46.000Z,,1509543302001049612,5,2,75,0,4853606651,2016-01-27T14:05:21.000Z,Wes Walser,WalserWes,Deep in the middle of NC,7347,7491,24509,1
74939,1733,1509559588949045248,"@CawthornforNC Let's see. The the two most powerful North Carolina Republicans in the state legislature, Senate leader Phil Berger and House speaker Tim Moore are headlining a fundraiser for state Sen. Chuck Edwards. Retiring Sen. Richard Burr said, ""On any given day, he's an embarrassment.""",2022-03-31T15:53:46.000Z,,1509543302001049612,5,2,75,0,4853606651,2016-01-27T14:05:21.000Z,Wes Walser,WalserWes,Deep in the middle of NC,7346,7490,24511,1
74971,1733,1509521295150653443,"today is a special day! after 45 years in the trade, my dad is retiring. if you’ve ever wondered why I’m a detail oriented, devoted public servant who is a little bit ungovernable, it’s because I’m the daughter of this brilliant high voltage electrician. https://t.co/8YyogBoeDd",2022-03-31T13:21:36.000Z,,1509521295150653443,0,2,87,0,24210309,2009-03-13T17:26:55.000Z,melanie newport,melanienewport,"West Hartford, CT",6546,2795,36760,125
74978,1733,1509509212619087880,"On my final day today before retiring from Falkirk Council, I just wanted to say a big thank you to all Falkirk schools, ELCCs &amp; colleagues for the many kind messages. Best wishes to all in your digital learning journeys - there's so much of which you can all be proud 😀🦄📱👨‍💻💻 https://t.co/H1LuCjxiRh",2022-03-31T12:33:36.000Z,,1509509212619087880,4,30,190,3,54920357,2009-07-08T15:01:38.000Z,📱💻 👨‍💻 Malcolm Wilson 🏴󠁧󠁢󠁳󠁣󠁴󠁿,claganach,Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿,5614,3350,27739,330
75126,1749,1509678217908600836,"Judge strikes down New York congressional, legislative maps https://t.co/iaAYIDdqG5 https://t.co/WReUrCPS6U",2022-03-31T23:45:10.000Z,,1509678217908600836,10,5,51,3,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336432,293,1002742,29104
75127,1749,1509678217908600836,"Judge strikes down New York congressional, legislative maps https://t.co/iaAYIDdqG5 https://t.co/WReUrCPS6U",2022-03-31T23:45:10.000Z,,1509678217908600836,10,5,51,3,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336440,293,1002748,29105
75128,1749,1509678217908600836,"Judge strikes down New York congressional, legislative maps https://t.co/iaAYIDdqG5 https://t.co/WReUrCPS6U",2022-03-31T23:45:10.000Z,,1509678217908600836,10,5,51,3,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336439,293,1002748,29105
75129,1749,1509678217908600836,"Judge strikes down New York congressional, legislative maps https://t.co/iaAYIDdqG5 https://t.co/WReUrCPS6U",2022-03-31T23:45:10.000Z,,1509678217908600836,10,5,51,3,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336475,294,1002762,29106
75130,1749,1509678217908600836,"Judge strikes down New York congressional, legislative maps https://t.co/iaAYIDdqG5 https://t.co/WReUrCPS6U",2022-03-31T23:45:10.000Z,,1509678217908600836,10,5,51,3,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336483,294,1002768,29107
75132,1749,1509678217908600836,"Judge strikes down New York congressional, legislative maps https://t.co/iaAYIDdqG5 https://t.co/WReUrCPS6U",2022-03-31T23:45:10.000Z,,1509678217908600836,10,5,51,3,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336535,294,1002784,29106
75197,1749,1509677011127705605,"In setback for Democrats, New York judge throws out new congressional map https://t.co/NdWFWjLwVw https://t.co/HfN600xFz6",2022-03-31T23:40:22.000Z,,1509677011127705605,27,17,110,6,1652541,2007-03-20T17:46:05.000Z,Reuters,Reuters,Around the world,24966822,1213,838842,133755
75198,1749,1509677011127705605,"In setback for Democrats, New York judge throws out new congressional map https://t.co/NdWFWjLwVw https://t.co/HfN600xFz6",2022-03-31T23:40:22.000Z,,1509677011127705605,27,17,110,6,1652541,2007-03-20T17:46:05.000Z,Reuters,Reuters,Around the world,24967354,1213,838867,133757
75208,1749,1509676843657531392,"I'm currently at an event with a TON of Congressional staffers who all talked about how much they hate the traffic here and all I can think is ""you know you work for the people who can fund public transit in the city right??""",2022-03-31T23:39:42.000Z,,1509676843657531392,0,1,54,0,1094274048597680128,2019-02-09T16:37:18.000Z,Colin Smith,MrSmithInDC,,963,840,12144,6
75209,1749,1509676843657531392,"I'm currently at an event with a TON of Congressional staffers who all talked about how much they hate the traffic here and all I can think is ""you know you work for the people who can fund public transit in the city right??""",2022-03-31T23:39:42.000Z,,1509676843657531392,0,1,54,0,1094274048597680128,2019-02-09T16:37:18.000Z,Colin Smith,MrSmithInDC,,963,840,12148,6
75216,1749,1509676592540307456,"Many municipalities have presented ""buffer zone"" laws creating a protective barrier around clinics for patient and staff safety. DC could do the same. It would likely face a court challenge (others have) &amp; could face Congressional disapproval, but safety is always worth it. 2/2",2022-03-31T23:38:42.000Z,,1509676590724263936,11,1,88,1,860295035518152705,2017-05-05T00:48:14.000Z,Shireen,sheermean,Ward 5,2188,1349,34533,20
75217,1749,1509676592540307456,"Many municipalities have presented ""buffer zone"" laws creating a protective barrier around clinics for patient and staff safety. DC could do the same. It would likely face a court challenge (others have) &amp; could face Congressional disapproval, but safety is always worth it. 2/2",2022-03-31T23:38:42.000Z,,1509676590724263936,11,1,88,1,860295035518152705,2017-05-05T00:48:14.000Z,Shireen,sheermean,Ward 5,2189,1350,34534,20
75235,1749,1509675836504485889,"Block CEO Jack Dorsey氏が🇺🇸民主党下院金融サービス委員会の招きで #Bitcoin についてのQ&amp;Aセッションに出席
マイニング、マネロン、決済手段としての普及など議員から挙げられた懸念に丁寧に回答
NFTだ、Web3だと騒いでいる日本の議員さん、大丈夫なんでしょうか？
https://t.co/qMDcwAJCjr",2022-03-31T23:35:42.000Z,,1509675836504485889,17,0,79,2,1501027422632046593,2022-03-08T02:50:18.000Z,FulgurVentures_JP,FulgurventuresJ,日本,380,1,41,6
75284,1750,1509668896269385731,The White House announced it will release 1 million barrels of oil each day from the Strategic Petroleum Reserve over the next six months. It's the largest use of the federal emergency stock pile. https://t.co/peyANLVQgc https://t.co/KjrlExxYg0,2022-03-31T23:08:07.000Z,,1509668896269385731,60,89,250,6,91478624,2009-11-21T02:09:57.000Z,Forbes,Forbes,"New York, NY",17683462,5135,379552,62026
75285,1750,1509668896269385731,The White House announced it will release 1 million barrels of oil each day from the Strategic Petroleum Reserve over the next six months. It's the largest use of the federal emergency stock pile. https://t.co/peyANLVQgc https://t.co/KjrlExxYg0,2022-03-31T23:08:07.000Z,,1509668896269385731,60,89,250,6,91478624,2009-11-21T02:09:57.000Z,Forbes,Forbes,"New York, NY",17683691,5136,379581,62023
75286,1750,1509668896269385731,The White House announced it will release 1 million barrels of oil each day from the Strategic Petroleum Reserve over the next six months. It's the largest use of the federal emergency stock pile. https://t.co/peyANLVQgc https://t.co/KjrlExxYg0,2022-03-31T23:08:07.000Z,,1509668896269385731,60,89,250,6,91478624,2009-11-21T02:09:57.000Z,Forbes,Forbes,"New York, NY",17683849,5136,379601,62025
75342,1750,1509614254659276847,"President Biden: ""Families can't afford to let oil companies sit on their hands. I'm calling for a 'Use It Or Lose It' policy. Congress should make companies pay fees on oil wells on federal leases they haven't used in years."" https://t.co/Dt6J52KMiK https://t.co/woBo0CaR3s",2022-03-31T19:31:00.000Z,,1509614254659276847,67,55,378,22,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336432,293,1002742,29104
75343,1750,1509614254659276847,"President Biden: ""Families can't afford to let oil companies sit on their hands. I'm calling for a 'Use It Or Lose It' policy. Congress should make companies pay fees on oil wells on federal leases they haven't used in years."" https://t.co/Dt6J52KMiK https://t.co/woBo0CaR3s",2022-03-31T19:31:00.000Z,,1509614254659276847,67,55,378,22,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336440,293,1002748,29105
75344,1750,1509614254659276847,"President Biden: ""Families can't afford to let oil companies sit on their hands. I'm calling for a 'Use It Or Lose It' policy. Congress should make companies pay fees on oil wells on federal leases they haven't used in years."" https://t.co/Dt6J52KMiK https://t.co/woBo0CaR3s",2022-03-31T19:31:00.000Z,,1509614254659276847,67,55,378,22,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336439,293,1002748,29105
75345,1750,1509614254659276847,"President Biden: ""Families can't afford to let oil companies sit on their hands. I'm calling for a 'Use It Or Lose It' policy. Congress should make companies pay fees on oil wells on federal leases they haven't used in years."" https://t.co/Dt6J52KMiK https://t.co/woBo0CaR3s",2022-03-31T19:31:00.000Z,,1509614254659276847,67,55,378,22,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336475,294,1002762,29106
75346,1750,1509614254659276847,"President Biden: ""Families can't afford to let oil companies sit on their hands. I'm calling for a 'Use It Or Lose It' policy. Congress should make companies pay fees on oil wells on federal leases they haven't used in years."" https://t.co/Dt6J52KMiK https://t.co/woBo0CaR3s",2022-03-31T19:31:00.000Z,,1509614254659276847,67,55,378,22,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336483,294,1002768,29107
75348,1750,1509614254659276847,"President Biden: ""Families can't afford to let oil companies sit on their hands. I'm calling for a 'Use It Or Lose It' policy. Congress should make companies pay fees on oil wells on federal leases they haven't used in years."" https://t.co/Dt6J52KMiK https://t.co/woBo0CaR3s",2022-03-31T19:31:00.000Z,,1509614254659276847,67,55,378,22,1917731,2007-03-22T18:15:18.000Z,The Hill,thehill,"Washington, DC",4336535,294,1002784,29106
75359,1750,1509600271017590785,"@Acyn Oil producers are some of the largest recipients of corporate welfare and federal funds in the country. That means the govt is already funding gas companies through tax rebates, access to federal land, and massive doses of money.",2022-03-31T18:35:26.000Z,,1509598937006575620,25,2,63,2,838595784207708160,2017-03-06T03:43:10.000Z,Building Back Betterer,DmitrysPlane,,2999,1751,112317,31
75363,1750,1509585343393193987,The White House announced it will release 1 million barrels of oil each day from the Strategic Petroleum Reserve over the next six months. It's the largest use of the federal emergency stock pile. https://t.co/3cu2lO6LjG https://t.co/tl0SvJYbGC,2022-03-31T17:36:07.000Z,,1509585343393193987,103,138,377,42,91478624,2009-11-21T02:09:57.000Z,Forbes,Forbes,"New York, NY",17683462,5135,379552,62026
75364,1750,1509585343393193987,The White House announced it will release 1 million barrels of oil each day from the Strategic Petroleum Reserve over the next six months. It's the largest use of the federal emergency stock pile. https://t.co/3cu2lO6LjG https://t.co/tl0SvJYbGC,2022-03-31T17:36:07.000Z,,1509585343393193987,103,138,377,42,91478624,2009-11-21T02:09:57.000Z,Forbes,Forbes,"New York, NY",17683691,5136,379581,62023
75365,1750,1509585343393193987,The White House announced it will release 1 million barrels of oil each day from the Strategic Petroleum Reserve over the next six months. It's the largest use of the federal emergency stock pile. https://t.co/3cu2lO6LjG https://t.co/tl0SvJYbGC,2022-03-31T17:36:07.000Z,,1509585343393193987,103,138,377,42,91478624,2009-11-21T02:09:57.000Z,Forbes,Forbes,"New York, NY",17683849,5136,379601,62025
