,Type,Name,Statement,Where,Date,Link
621,false,Tweets,Says “Jeff Bezos will put 300 (metric tons) of carbon into the atmosphere for 180 seconds in space.”,tweet,"July 20, 2021",https://www.politifact.com/factchecks/2021/jul/20/tweets/how-much-co2-did-bezos-rocket-ride-release-close-z/
622,false,Viral image,“Some of you are being injected with saline because it would look too suspicious if everybody died at the same time.”,Facebook post,"July 18, 2021",https://www.politifact.com/factchecks/2021/jul/20/viral-image/no-saline-injections-are-not-part-covid-19-vaccine/
623,false,Jill Karofsky,"“A farm with 2,500 dairy cattle is similar in waste load to a city of 411,000 people.”",Legal opinion,"July 8, 2021",https://www.politifact.com/factchecks/2021/jul/20/jill-karofsky/wisconsin-state-justice-misses-mark-how-much-waste/
624,false,Viral image,Says Donald Trump “won Arizona.”,Facebook post,"July 17, 2021",https://www.politifact.com/factchecks/2021/jul/20/viral-image/baseless-claims-election-irregularities-swirl-trum/
625,false,Viral image,Says Kayleigh McEnany is John F. Kennedy Jr.’s daughter.,Facebook post,"July 15, 2021",https://www.politifact.com/factchecks/2021/jul/20/viral-image/no-kayleigh-mcenany-isnt-jfk-jrs-daughter/
626,false,Tucker Carlson,"“It now appears there actually was meaningful voter fraud in Fulton County, Georgia, last November. That is not a conspiracy theory. It's true.”",TV segment,"July 14, 2021",https://www.politifact.com/factchecks/2021/jul/20/tucker-carlson/tucker-carlson-spins-web-misleading-claims-he-alle/
627,false,Terri Bryant,"“You may be 55 years old in [Illinois] and a citizen and not eligible for Medicaid. But if you are an undocumented immigrant and 55 or older, you’re eligible for Medicaid.”",radio interview,"July 13, 2021",https://www.politifact.com/factchecks/2021/jul/20/terri-bryant/downstate-senator-wrong-medicaid-eligibility-illin/
628,false,Facebook posts,"In the 2020 presidential election, “4,255 ballots in Fulton County, Georgia, were scanned multiple times” and “3,390 went to Biden.”",Facebook post,"July 13, 2021",https://www.politifact.com/factchecks/2021/jul/19/facebook-posts/no-proof-thousands-double-counted-ballots-2020-pre/
629,false,Facebook posts,"Photo shows an electric car charging station that uses ""12 gallons of diesel fuel per hour, and it takes three hours to fully charge a car to get 200 miles. That's 36 gallons for 200 miles. 5.6 mpg.""",Facebook post,"July 11, 2021",https://www.politifact.com/factchecks/2021/jul/19/facebook-posts/no-facebook-post-does-not-show-electric-car-chargi/
630,false,Facebook posts,U.S. sanctions mean “Cuba can’t trade with any country or any company whatsoever.”,Facebook post,"July 12, 2021",https://www.politifact.com/factchecks/2021/jul/19/facebook-posts/cuba-can-trade-other-countries-heres-some-context/
631,false,Viral image,A car flooded in Germany had a sticker critical of Greta Thunberg.,Facebook post,"July 17, 2021",https://www.politifact.com/factchecks/2021/jul/19/viral-image/image-flooded-car-altered-include-sticker-critical/
632,false,Donald Trump,"Says that in the 2020 presidential election in Maricopa County, Ariz., ""74,243 mail-in ballots were counted with 'no clear record of them being sent.'""",statement,"July 15, 2021",https://www.politifact.com/factchecks/2021/jul/19/donald-trump/no-evidence-74000-ariz-mail-ballots-cast-2020-elec/
633,false,Facebook posts,Protest video shows “resistance” to “President Macron’s plan for mandatory COVID vaccinations of all French citizens.”,Facebook post,"July 14, 2021",https://www.politifact.com/factchecks/2021/jul/16/facebook-posts/video-purporting-show-anti-vaccination-protest-fra/
634,false,Ted Cruz,"""There is clear legal authority to handcuff and put in leg irons legislators that are trying to stop the legislature from being able to do business.""",interview,"July 13, 2021",https://www.politifact.com/factchecks/2021/jul/16/ted-cruz/laws-surrounding-arrests-texas-democrats-are-far-c/
635,false,Facebook posts,"“Newly obtained emails show UCSF harvesting the clitorises, testicles and penises of murdered babies.”",Facebook post,"July 6, 2021",https://www.politifact.com/factchecks/2021/jul/16/facebook-posts/no-uc-san-francisco-not-harvesting-genitalia-murde/
636,false,Facebook posts,Headlines show CNN published contradictory reports about hydroxychloroquine in 2020.,post,"July 10, 2021",https://www.politifact.com/factchecks/2021/jul/15/facebook-posts/headlines-show-cnn-published-contradictory-reports/
637,false,Facebook posts,"""The government will be infiltrating” personal text messages.",Facebook post,"July 14, 2021",https://www.politifact.com/factchecks/2021/jul/15/facebook-posts/biden-seeking-infiltrate-private-text-messages-s-f/
638,false,Facebook posts,Carbon dioxide “is not a problem. The Earth has more than enough land and ocean plant life to metabolize it.”,post,"July 10, 2021",https://www.politifact.com/factchecks/2021/jul/15/facebook-posts/yes-excess-carbon-dioxide-atmosphere-problem-earth/
639,false,Mark Robinson,Says “showing up at the front doors of people’s houses and violating HIPAA laws by requesting private medical information regarding their vaccination status is unacceptable and illegal.”,Facebook post,"July 9, 2021",https://www.politifact.com/factchecks/2021/jul/15/mark-robinson/north-carolina-lt-governor-wrong-about-hipaa/
640,false,Facebook posts,“BREAKING: Pennsylvania initiated a FULL audit of the RIGGED ELECTION”,Facebook,"July 7, 2021",https://www.politifact.com/factchecks/2021/jul/14/facebook-posts/social-media-post-falsely-states-pennsylvania-has-/
641,false,Facebook posts,A bodyguard of a high-ranking Democrat in Congress fired the shot that killed Ashli Babbitt on Jan. 6.,Facebook post,"July 11, 2021",https://www.politifact.com/factchecks/2021/jul/14/facebook-posts/officer-who-shot-ashli-babbitt-wasnt-assigned-any-/
642,false,Donald Trump,“There were no guns whatsoever” at the Capitol riot on Jan. 6.,interview,"July 11, 2021",https://www.politifact.com/factchecks/2021/jul/13/donald-trump/jan-6-defendants-were-armed-guns-other-weapons-doc/
643,false,Viral image,Says CNN reported that Joe Biden authorized “a U.S. intervention in Haiti after the assassination of President Jovenel Moïse.”,Facebook post,"July 8, 2021",https://www.politifact.com/factchecks/2021/jul/13/viral-image/doctored-cnn-story-about-moise-shared-social-media/
644,false,Tweets,Says this crowd video shows the ongoing protests in Cuba.,tweet,"July 11, 2021",https://www.politifact.com/factchecks/2021/jul/13/tweets/viral-video-shows-soccer-celebration-buenos-aires-/
645,false,Viral image,Says Facebook imposes a 7% limit on a user’s sharing.,Facebook post,"June 20, 2020",https://www.politifact.com/factchecks/2021/jul/13/viral-image/pro-trump-test-wrong-facebook-does-not-put-7-limit/
646,false,Facebook posts,"Haiti, Tanzania and Madagascar refused the COVID-19 vaccines and now all three of their presidents have died unexpectedly.",Facebook post,"July 11, 2021",https://www.politifact.com/factchecks/2021/jul/12/facebook-posts/theres-no-evidence-these-politicians-were-killed-o/
647,false,Facebook posts,“Lauren Boebert received a PPP loan for her restaurant.”,Facebook post,"July 11, 2021",https://www.politifact.com/factchecks/2021/jul/12/facebook-posts/no-boebert-didnt-receive-ppp-loan/
648,false,Instagram posts,"The number of children in seven countries “missing so far this year” range from 20,000 to 460,000.",Instagram,"July 8, 2021",https://www.politifact.com/factchecks/2021/jul/12/instagram-posts/social-media-post-conflates-reports-missing-childr/
649,false,Instagram posts,Sudden Infant Death Syndrome “is absolutely a side effect of vaccination.”,Instagram post,"June 29, 2021",https://www.politifact.com/factchecks/2021/jul/12/instagram-posts/no-vaccines-do-not-cause-sudden-infant-death-syndr/
650,false,Facebook posts,A study found an “82% miscarriage rate” among women between 30 days and 20 weeks pregnant who got an mRNA COVID-19 vaccine.,Instagram post,"July 6, 2021",https://www.politifact.com/factchecks/2021/jul/09/facebook-posts/post-misrepresents-preliminary-data-miscarriages-a/
651,false,Instagram posts,"“In a now deleted Telegram post, former President Trump congratulated the Navy Seals on a ‘perfect beautiful whack’"" in Haiti.",Instagram post,"July 7, 2021",https://www.politifact.com/factchecks/2021/jul/09/instagram-posts/navy-seals-did-not-kill-haitian-president-trump-di/
652,false,Republican National Committee,"""Crime is escalating to a level we haven’t seen in decades as a direct result of Democrats’ defund the police movement and Biden-Harris open-border policies.""",tweet,"June 29, 2021",https://www.politifact.com/factchecks/2021/jul/09/republican-national-committee-republican/gop-tweet-misfires-linking-crime-trends-democratic/
653,false,Facebook posts,"News organizations and sponsors ignored the accomplishments of Kim Rhode, a six-time Olympic medalist, because of her support of the Second Amendment.",Facebook post,"June 30, 2021",https://www.politifact.com/factchecks/2021/jul/09/facebook-posts/news-outlets-didnt-ignore-six-time-olympic-medalis/
654,false,Instagram posts,"If COVID-19 was real, the Duke and Duchess of Cambridge wouldn’t have been “allowed to join 50,000 other football fans inside a stadium.""",Instagram post,"July 6, 2021",https://www.politifact.com/factchecks/2021/jul/09/instagram-posts/no-british-royal-family-attending-euro-2020-match-/
655,false,Viral image,Says Alexandria Ocasio-Cortez compared smoking marijuana and transgender women in the Olympics.,Instagram post,"July 6, 2021",https://www.politifact.com/factchecks/2021/jul/09/viral-image/no-aoc-didnt-tweet-about-smoking-marijuana-and-oly/
656,false,Facebook posts,A Canadian mayor said Muslims must integrate after they “demanded removal of pork in all school canteens in Montreal.”,Facebook post,"July 4, 2021",https://www.politifact.com/factchecks/2021/jul/09/facebook-posts/hoax-about-mayor-refusing-pork-demands-spreads-aga/
657,false,Just the News,"""Records suggest more than 100 batches of absentee ballots in Fulton County could be missing.""",article,"June 17, 2021",https://www.politifact.com/factchecks/2021/jul/09/just-news/no-evidence-missing-absentee-ballots-georgias-2020/
658,false,Tucker Carlson,"“In Texas, the power companies have automatically raised the temperature of people's thermostats in the middle of a heatwave without their permission.""",show,"June 28, 2021",https://www.politifact.com/factchecks/2021/jul/09/tucker-carlson/tucker-carlson-distorts-texas-smart-thermostat-con/
659,false,Facebook posts,Charcoal activated tablets “will counteract most date rape drugs.”,Facebook post,"September 4, 2019",https://www.politifact.com/factchecks/2021/jul/09/facebook-posts/activated-charcoal-unlikely-be-effective-counterin/
660,false,Facebook posts,"Says George Floyd died ""because he had a system full of fentanyl and meth,"" and “beat women and held guns to their pregnant bellies.”",Facebook post,"July 2, 2021",https://www.politifact.com/factchecks/2021/jul/08/facebook-posts/evidence-shows-george-floyds-death-was-not-result-/
661,false,Donald Trump,"""The person that shot Ashli Babbitt — boom — right through the head — just boom — there was no reason for that.""",press conference,"July 7, 2021",https://www.politifact.com/factchecks/2021/jul/08/donald-trump/fact-checking-donald-trump-there-being-no-reason-s/
662,false,Facebook posts,“Facebook said that if you support the NRA you will get kicked off.”,Facebook post,"July 2, 2021",https://www.politifact.com/factchecks/2021/jul/08/facebook-posts/no-facebook-isnt-kicking-people-out-supporting-nra/
663,false,Instagram posts,Jill Biden implied the COVID-19 pandemic was planned.,Instagram post,"June 28, 2021",https://www.politifact.com/factchecks/2021/jul/08/instagram-posts/jill-biden-did-not-imply-government-planned-covid-/
664,false,Facebook posts,Says the Wyoming State Parks Department said it “discovered what looks like a giant root system stemming from the base of the Devils Tower.”,Facebook post,"July 6, 2021",https://www.politifact.com/factchecks/2021/jul/08/facebook-posts/devils-tower-rock-formation-despite-wrong-recycled/
665,false,Facebook posts,"The Pfizer COVID-19 vaccine is ""99% graphene oxide,"" which is ""toxic to the human body and causes a number of problems.",Facebook post,"July 7, 2021",https://www.politifact.com/factchecks/2021/jul/08/facebook-posts/no-evidence-graphene-oxide-s-toxic-pfizer-covid-19/
666,false,Facebook posts,Says Nancy Pelosi “won’t let Capitol police testify about what happened Jan. 6.”,Facebook post,"July 4, 2021",https://www.politifact.com/factchecks/2021/jul/07/facebook-posts/no-nancy-pelosi-isnt-blocking-capitol-police-offic/
